,date,open,high,low,close,volume,oi,PSARl_0.06_0.2,PSARs_0.06_0.2,PSARaf_0.06_0.2,PSARr_0.06_0.2
0,2021-04-19 09:15:00+05:30,891.65,891.65,663.6,703.05,65400,15350,,,0.06,False
1,2021-04-19 09:20:00+05:30,695.95,710.9,627.7,646.75,119350,66775,,,0.06,False
2,2021-04-19 09:25:00+05:30,649.45,661.0,630.55,653.0,120050,95825,,891.65,0.06,True
3,2021-04-19 09:30:00+05:30,644.7,649.0,589.55,600.05,163500,129675,,875.9839999999999,0.06,False
4,2021-04-19 09:35:00+05:30,598.7,608.1,518.3,525.5,185700,176000,,841.6119199999999,0.12,False
5,2021-04-19 09:40:00+05:30,526.1,553.1,501.0,521.6,262950,244250,,783.4157743999999,0.18,False
6,2021-04-19 09:45:00+05:30,516.65,539.0,491.05,534.0,287225,277300,,726.9326195199999,0.2,False
7,2021-04-19 09:50:00+05:30,531.0,564.85,531.0,537.1,221525,327450,,679.7560956159999,0.2,False
8,2021-04-19 09:55:00+05:30,535.0,577.45,533.0,576.3,179000,331025,,642.0148764927999,0.2,False
9,2021-04-19 10:00:00+05:30,570.65,575.1,543.75,564.0,119150,345850,,611.8219011942399,0.2,False
10,2021-04-19 10:05:00+05:30,564.4,612.2,535.0,592.0,197200,368050,491.05,,0.2,True
11,2021-04-19 10:10:00+05:30,589.9,608.3,572.1,590.0,187350,366050,498.319,,0.06,False
12,2021-04-19 10:15:00+05:30,589.65,593.7,533.75,541.55,136750,377850,505.15186,,0.06,False
13,2021-04-19 10:20:00+05:30,541.55,575.0,530.45,564.95,177850,419550,511.5747484,,0.06,False
14,2021-04-19 10:25:00+05:30,562.55,602.0,562.55,578.7,156675,486400,517.612263496,,0.06,False
15,2021-04-19 10:30:00+05:30,580.65,622.1,572.1,606.05,123175,475300,523.28752768624,,0.06,False
16,2021-04-19 10:35:00+05:30,602.35,683.45,578.2,667.4,155825,469175,535.1450243638911,,0.12,False
17,2021-04-19 10:40:00+05:30,666.75,675.9,607.9,623.4,94950,452875,561.8399199783908,,0.18,False
18,2021-04-19 10:45:00+05:30,624.0,645.0,604.1,622.65,70000,449625,578.2,,0.18,False
19,2021-04-19 10:50:00+05:30,622.4,656.05,607.1,650.0,67550,451775,597.1450000000001,,0.18,False
